step,a,b,c,x,xprime,y
1271821,0,1,0,8309,247,125
1274089,0,1,0,8310,246,125
1274253,0,1,0,8311,245,125
1276073,0,1,0,8312,244,125
1276127,0,1,0,8313,243,125
1276189,1,1,0,8313,243,125
1276224,1,1,1,8311,244,125
1276228,1,1,2,8309,245,125
1276229,1,1,3,8307,246,125
1276237,1,1,2,8307,246,125
1276239,1,1,1,8307,246,125
1276254,1,1,2,8305,247,125
1276257,1,1,3,8303,248,125
1276267,1,1,4,8301,249,125
1276271,1,1,5,8299,250,125
1276273,1,1,4,8299,250,125
1276274,1,1,5,8297,251,125
1276280,1,1,6,8295,252,125
1276281,1,1,5,8295,252,125
1276292,1,1,6,8293,253,125
1276296,1,1,5,8293,253,125
1276301,1,1,6,8291,254,125
1276307,1,1,7,8289,255,125
1276310,1,1,6,8289,255,125
1276319,1,1,5,8289,255,125
1276324,1,1,4,8289,255,125
1276326,1,1,3,8289,255,125
1276328,1,1,2,8289,255,125
1276336,1,1,3,8287,256,125
1276337,1,1,2,8287,256,125
1276340,1,1,1,8287,256,125
1276344,1,1,2,8285,257,125
1276350,1,1,1,8285,257,125
1276393,1,1,2,8283,258,125
1276407,1,1,3,8281,259,125
1276408,1,1,2,8281,259,125
1276432,1,1,3,8279,260,125
1276433,1,1,4,8277,261,125
1276438,1,1,4,8278,260,125
1276440,0,1,4,8278,260,125
1276483,0,1,3,8278,260,125
1276488,0,1,2,8278,260,125
1276494,0,1,1,8278,260,125
1277141,0,1,1,8279,259,125
1277678,0,1,1,8280,258,125
1277701,0,1,0,8280,258,126
1278043,0,1,0,8281,257,126
1279087,1,1,0,8281,257,126
1279101,1,1,1,8279,258,126
1279107,1,1,2,8277,259,126
1279111,1,1,3,8275,260,126
1279112,1,1,2,8275,260,126
1279117,1,1,3,8273,261,126
1279123,1,1,2,8273,261,126
1279131,1,1,3,8271,262,126
1279133,1,1,4,8269,263,126
1279139,1,1,3,8269,263,126
1279140,1,1,2,8269,263,126
1279142,1,1,1,8269,263,126
1279159,1,1,2,8267,264,126
1279163,1,1,1,8267,264,126
1279177,1,1,2,8265,265,126
1279181,1,1,3,8263,266,126
1279196,0,1,3,8263,266,126
1279202,0,1,2,8263,266,126
1279206,0,1,1,8263,266,126
1279207,0,1,1,8264,265,126
1280370,0,1,1,8265,264,126
1280466,0,1,1,8266,263,126
1280866,0,1,0,8266,263,127
1281521,0,1,0,8267,262,127
1283791,0,1,0,8268,261,127
1284317,0,1,0,8269,260,127
1284481,1,1,0,8269,260,127
1284484,0,1,0,8269,260,127
1284677,0,1,0,8270,259,127
1285434,0,1,0,8271,258,127
1287843,0,1,0,8272,257,127
1287875,0,1,0,8273,256,127
1288940,0,1,0,8274,255,127
1289956,0,1,0,8275,254,127
1290102,0,1,0,8276,253,127
1290632,0,1,0,8277,252,127
1293308,0,1,0,8278,251,127
1293332,1,1,0,8278,251,127
1293337,1,1,1,8276,252,127
1293340,1,1,2,8274,253,127
1293342,1,1,1,8274,253,127
1293345,1,1,2,8272,254,127
1293348,1,1,3,8270,255,127
1293352,1,1,2,8270,255,127
1293361,1,1,3,8268,256,127
1293365,1,1,2,8268,256,127
1293377,1,1,3,8266,257,127
1293378,1,1,4,8264,258,127
1293379,1,1,3,8264,258,127
1293381,1,1,2,8264,258,127
1293384,1,1,1,8264,258,127
1293386,1,1,2,8262,259,127
1293388,1,1,1,8262,259,127
1293406,1,1,2,8260,260,127
1293408,1,1,3,8258,261,127
1293409,1,1,4,8256,262,127
1293416,1,1,5,8254,263,127
1293419,1,1,6,8252,264,127
1293420,1,1,7,8250,265,127
1293428,1,1,6,8250,265,127
1293433,1,1,5,8250,265,127
1293449,1,1,4,8250,265,127
1293450,1,1,3,8250,265,127
1293464,1,1,2,8250,265,127
1293466,0,1,2,8250,265,127
1293476,0,1,1,8250,265,127
1293559,0,1,1,8251,264,127
1296151,0,1,1,8252,263,127
1296188,0,1,1,8253,262,127
1296280,0,1,1,8254,261,127
1296425,0,1,0,8254,261,128
1296740,0,1,0,8255,260,128
1296956,0,1,0,8256,259,128
1298041,0,1,0,8257,258,128
1299579,0,1,0,8258,257,128
1299824,1,1,0,8258,257,128
1299830,1,1,1,8256,258,128
1299842,1,1,2,8254,259,128
1299843,0,1,2,8254,259,128
1299846,0,1,1,8254,259,128
1300111,0,1,0,8254,259,129
1301108,0,1,0,8255,258,129
1301589,0,1,0,8256,257,129
1302158,0,1,0,8257,256,129
1304023,0,1,0,8258,255,129
1305440,1,1,0,8258,255,129
1305441,1,1,1,8256,256,129
1305455,1,1,2,8254,257,129
1305457,1,1,1,8254,257,129
1305460,1,1,2,8252,258,129
1305461,1,1,1,8252,258,129
1305464,1,1,2,8250,259,129
1305467,1,1,3,8248,260,129
1305477,1,1,2,8248,260,129
1305479,1,1,1,8248,260,129
1305485,1,1,2,8246,261,129
1305491,1,1,1,8246,261,129
1305496,1,1,2,8244,262,129
1305509,1,1,3,8242,263,129
1305514,1,1,4,8240,264,129
1305515,1,1,5,8238,265,129
1305516,1,1,4,8238,265,129
1305518,1,1,3,8238,265,129
1305524,1,1,4,8236,266,129
1305539,1,1,3,8236,266,129
1305544,1,1,4,8234,267,129
1305551,1,1,3,8234,267,129
1305559,1,1,2,8234,267,129
1305562,1,1,1,8234,267,129
1305567,1,1,2,8232,268,129
1305575,1,1,3,8230,269,129
1305583,1,1,2,8230,269,129
1305586,1,1,1,8230,269,129
1305589,1,1,2,8228,270,129
1305591,1,1,3,8226,271,129
1305592,1,1,2,8226,271,129
1305595,1,1,3,8224,272,129
1305601,0,1,3,8224,272,129
1305605,0,1,2,8224,272,129
1305620,0,1,1,8224,272,129
1305848,0,1,0,8224,272,130
1307368,1,1,0,8224,272,130
1307373,1,1,1,8222,273,130
1307428,1,1,2,8220,274,130
1307437,1,1,1,8220,274,130
1307444,1,1,0,8220,274,131
1307450,1,1,1,8218,275,131
1307453,1,1,2,8216,276,131
1307454,1,1,1,8216,276,131
1307458,1,1,2,8214,277,131
1307459,1,1,3,8212,278,131
1307460,1,1,4,8210,279,131
1307468,1,1,3,8210,279,131
1307470,1,1,4,8208,280,131
1307479,1,1,5,8206,281,131
1307490,1,1,4,8206,281,131
1307493,1,1,3,8206,281,131
1307498,1,1,4,8204,282,131
1307508,1,1,3,8204,282,131
1307509,1,1,4,8202,283,131
1307511,1,1,3,8202,283,131
1307520,1,1,4,8200,284,131
1307522,1,1,5,8198,285,131
1307528,1,1,6,8196,286,131
1307529,1,1,5,8196,286,131
1307531,1,1,4,8196,286,131
1307539,1,1,5,8194,287,131
1307544,1,1,4,8194,287,131
1307546,1,1,3,8194,287,131
1307559,1,1,2,8194,287,131
1307566,1,1,1,8194,287,131
1307601,1,1,2,8192,288,131
1307605,1,1,1,8192,288,131
1307617,1,1,2,8190,289,131
1307622,1,1,3,8188,290,131
1307634,1,1,2,8188,290,131
1307636,1,1,3,8186,291,131
1307640,1,1,4,8184,292,131
1307643,1,1,3,8184,292,131
1307645,1,1,2,8184,292,131
1307646,1,1,3,8182,293,131
1307653,1,1,2,8182,293,131
1307655,1,1,3,8180,294,131
1307662,1,1,2,8180,294,131
1307663,1,1,3,8178,295,131
1307665,1,1,4,8176,296,131
1307667,1,1,5,8174,297,131
1307668,1,1,6,8172,298,131
1307674,1,1,7,8170,299,131
1307680,1,1,8,8168,300,131
1307681,1,1,7,8168,300,131
1307682,1,1,8,8166,301,131
1307684,0,1,8,8166,301,131
1307695,0,1,7,8166,301,131
1307696,0,1,6,8166,301,131
1307699,0,1,5,8166,301,131
1307712,0,1,4,8166,301,131
1307719,0,1,3,8166,301,131
1307725,0,1,2,8166,301,131
1307749,0,1,1,8166,301,131
1308521,0,1,1,8167,300,131
1310627,0,1,0,8167,300,132
1310849,1,1,0,8167,300,132
1310852,1,1,0,8168,299,132
1310857,1,1,1,8166,300,132
1310858,0,1,1,8166,300,132
1311096,0,1,1,8167,299,132
1311215,0,1,0,8167,299,133
1313232,0,1,0,8168,298,133
1314782,0,1,0,8169,297,133
1315135,0,1,0,8170,296,133
1316682,0,1,0,8171,295,133
1317060,0,1,0,8172,294,133
1317631,0,1,0,8173,293,133
1318781,0,1,0,8174,292,133
1318792,0,1,0,8175,291,133
1320008,0,1,0,8176,290,133
1320270,0,1,0,8177,289,133
1320297,0,1,0,8178,288,133
1320331,0,1,0,8179,287,133
1323990,0,1,0,8180,286,133
1325272,0,1,0,8181,285,133
1325371,0,1,0,8182,284,133
1325441,0,1,0,8183,283,133
1325626,0,1,0,8184,282,133
1326071,0,1,0,8185,281,133
1326117,0,1,0,8186,280,133
1326262,0,1,0,8187,279,133
1328174,0,1,0,8188,278,133
1331160,0,1,0,8189,277,133
1331673,1,1,0,8189,277,133
1331687,1,1,1,8187,278,133
1331709,1,1,2,8185,279,133
1331710,1,1,3,8183,280,133
1331711,1,1,4,8181,281,133
1331724,1,1,3,8181,281,133
1331727,1,1,4,8179,282,133
1331729,1,1,3,8179,282,133
1331731,1,1,3,8180,281,133
1331741,1,1,2,8180,281,133
1331743,1,1,1,8180,281,133
1331752,1,1,2,8178,282,133
1331753,1,1,3,8176,283,133
1331754,1,1,2,8176,283,133
1331762,1,1,1,8176,283,133
1331768,1,1,2,8174,284,133
1331776,1,1,3,8172,285,133
1331777,1,1,4,8170,286,133
1331797,1,1,5,8168,287,133
1331803,1,1,6,8166,288,133
1331810,1,1,5,8166,288,133
1331825,1,1,4,8166,288,133
1331827,1,1,5,8164,289,133
1331828,1,1,4,8164,289,133
1331829,1,1,5,8162,290,133
1331834,1,1,4,8162,290,133
1331847,1,1,3,8162,290,133
1331853,1,1,2,8162,290,133
1331854,1,1,1,8162,290,133
1331868,1,1,2,8160,291,133
1331875,1,1,1,8160,291,133
1331879,1,1,2,8158,292,133
1331883,1,1,1,8158,292,133
1331905,1,1,2,8156,293,133
1331914,1,1,1,8156,293,133
1331915,1,1,2,8154,294,133
1331925,1,1,1,8154,294,133
1331927,1,1,2,8152,295,133
1331932,1,1,3,8150,296,133
1331934,1,1,2,8150,296,133
1331936,0,1,2,8150,296,133
1331963,0,1,1,8150,296,134
1332000,0,1,1,8151,295,134
1333354,0,1,0,8151,295,135
1334035,0,1,0,8152,294,135
1334748,1,1,0,8152,294,135
1334755,1,1,1,8150,295,135
1334769,1,1,2,8148,296,135
1334772,1,1,3,8146,297,135
1334774,1,1,4,8144,298,135
1334776,1,1,5,8142,299,135
1334777,1,1,4,8142,299,135
1334782,1,1,3,8142,299,135
1334796,1,1,4,8140,300,135
1334797,0,1,4,8140,300,135
1334800,0,1,3,8140,300,135
1334810,0,1,2,8140,300,135
1334824,0,1,1,8140,300,135
1334890,0,1,0,8140,300,136
1335734,0,1,0,8141,299,136
1336528,0,1,0,8142,298,136
1337285,0,1,0,8143,297,136
1337735,1,1,0,8143,297,136
1337749,1,1,1,8141,298,136
1337754,1,1,2,8139,299,136
1337760,1,1,1,8139,299,136
1337783,1,1,2,8137,300,136
1337784,1,1,3,8135,301,136
1337789,1,1,2,8135,301,136
1337797,1,1,1,8135,301,136
1337811,1,1,2,8133,302,136
1337813,1,1,1,8133,302,136
1337822,1,1,2,8131,303,136
1337825,1,1,3,8129,304,136
1337829,1,1,2,8129,304,136
1337832,1,1,1,8129,304,136
1337836,1,1,0,8129,304,137
1337849,1,1,1,8127,305,137
1337862,1,1,2,8125,306,137
1337868,1,1,3,8123,307,137
1337874,1,1,4,8121,308,137
1337875,1,1,3,8121,308,137
1337876,1,1,4,8119,309,137
1337877,1,1,5,8117,310,137
1337886,1,1,6,8115,311,137
1337889,1,1,7,8113,312,137
1337899,1,1,6,8113,312,137
1337900,1,1,5,8113,312,137
1337903,1,1,6,8111,313,137
1337918,1,1,5,8111,313,137
1337919,0,1,5,8111,313,137
1337921,0,1,4,8111,313,137
1337933,0,1,3,8111,313,137
1337943,0,1,2,8111,313,137
1337947,0,1,1,8111,313,137
1338529,0,1,1,8112,312,137
1339003,0,1,1,8113,311,137
1339336,0,1,0,8113,311,138
1341963,0,1,0,8114,310,138
1344309,1,1,0,8114,310,138
1344310,0,1,0,8114,310,138
1344799,0,1,0,8115,309,138
1345504,0,1,0,8116,308,138
1348149,1,1,0,8116,308,138
1348157,1,1,1,8114,309,138
1348164,1,1,2,8112,310,138
1348173,1,1,1,8112,310,138
1348193,1,1,2,8110,311,138
1348195,1,1,3,8108,312,138
1348200,0,1,3,8108,312,138
1348201,0,1,3,8109,311,138
1348205,0,1,2,8109,311,138
1348214,0,1,1,8109,311,138
1348424,0,1,1,8110,310,138
1349649,0,1,1,8111,309,138
1350730,1,1,1,8111,309,138
1350731,1,1,2,8109,310,138
1350733,1,1,3,8107,311,138
1350735,1,1,4,8105,312,138
1350736,1,1,5,8103,313,138
1350737,1,1,4,8103,313,138
1350739,1,1,3,8103,313,138
1350745,1,1,2,8103,313,138
1350751,1,1,3,8101,314,138
1350754,1,1,2,8101,314,138
1350756,1,1,3,8099,315,138
1350758,1,1,2,8099,315,138
1350773,1,1,3,8097,316,138
1350778,1,1,4,8095,317,138
1350779,1,1,3,8095,317,138
1350783,1,1,4,8093,318,138
1350784,1,1,5,8091,319,138
1350785,1,1,6,8089,320,138
1350787,1,1,7,8087,321,138
1350789,1,1,8,8085,322,138
1350790,1,1,9,8083,323,138
1350794,1,1,8,8083,323,138
1350795,1,1,9,8081,324,138
1350812,1,1,8,8081,324,138
1350817,0,1,8,8081,324,138
1350819,0,1,7,8081,324,138
1350832,0,1,6,8081,324,138
1350853,0,1,5,8081,324,138
1350861,0,1,4,8081,324,138
1350868,0,1,3,8081,324,138
1350886,0,1,2,8081,324,138
1350887,0,1,1,8081,324,138
1352194,0,1,1,8082,323,138
1352224,0,1,1,8083,322,138
1352278,0,1,0,8083,322,139
1352744,0,1,0,8084,321,139
1352918,0,1,0,8085,320,139
1354762,0,1,0,8086,319,139
1355235,0,1,0,8087,318,139
1355350,0,1,0,8088,317,139
1356132,0,1,0,8089,316,139
1358405,0,1,0,8090,315,139
1359490,0,1,0,8091,314,139
1360135,0,1,0,8092,313,139
1360628,1,1,0,8092,313,139
1360631,1,1,1,8090,314,139
1360662,1,1,2,8088,315,139
1360666,1,1,1,8088,315,139
1360676,1,1,2,8086,316,139
1360681,1,1,1,8086,316,139
1360688,1,1,2,8084,317,139
1360692,1,1,1,8084,317,139
1360724,1,1,2,8082,318,139
1360730,1,1,1,8082,318,139
1360732,1,1,2,8080,319,139
1360734,1,1,1,8080,319,139
1360737,1,1,2,8078,320,139
1360743,1,1,1,8078,320,139
1360754,1,1,2,8076,321,139
1360755,1,1,3,8074,322,139
1360759,1,1,2,8074,322,139
1360772,1,1,3,8072,323,139
1360776,1,1,4,8070,324,139
1360782,1,1,5,8068,325,139
1360784,1,1,6,8066,326,139
1360787,1,1,7,8064,327,139
1360798,1,1,6,8064,327,139
1360801,1,1,5,8064,327,139
1360805,1,1,4,8064,327,139
1360806,1,1,3,8064,327,139
1360811,1,1,4,8062,328,139
1360820,1,1,5,8060,329,139
1360845,1,1,6,8058,330,139
1360861,1,1,7,8056,331,139
1360863,1,1,8,8054,332,139
1360867,1,1,9,8052,333,139
1360868,1,1,10,8050,334,139
1360870,1,1,11,8048,335,139
1360880,1,1,12,8046,336,139
1360881,1,1,13,8044,337,139
1360891,1,1,12,8044,337,139
1360893,1,1,13,8042,338,139
1360894,0,1,13,8042,338,139
1360897,0,1,12,8042,338,139
1360900,0,1,11,8042,338,139
1360901,0,1,10,8042,338,139
1360908,0,1,9,8042,338,139
1360914,0,1,8,8042,338,140
1360926,0,1,7,8042,338,140
1360928,0,1,6,8042,338,140
1360939,0,1,5,8042,338,140
1360943,0,1,4,8042,338,140
1360946,0,1,3,8042,338,140
1360948,0,1,2,8042,338,140
1360955,0,1,1,8042,338,140
1361414,0,1,1,8043,337,140
1362255,0,1,1,8044,336,140
1363470,0,1,1,8045,335,140
1363906,0,1,1,8046,334,140
1364059,0,1,0,8046,334,141
1364617,0,1,0,8047,333,141
1365013,0,1,0,8048,332,141
1365775,0,1,0,8049,331,141
1368525,0,1,0,8050,330,141
1368547,0,1,0,8051,329,141
1369778,0,1,0,8052,328,141
1371013,0,1,0,8053,327,141
1371237,0,1,0,8054,326,141
1371461,0,1,0,8055,325,141
1372344,0,1,0,8056,324,141
1373991,1,1,0,8056,324,141
1373992,1,1,0,8057,323,141
1373999,1,1,1,8055,324,141
1374002,1,1,2,8053,325,141
1374003,1,1,1,8053,325,141
1374004,1,1,2,8051,326,141
1374005,1,1,3,8049,327,141
1374012,1,1,4,8047,328,141
1374013,1,1,3,8047,328,141
1374016,1,1,2,8047,328,141
1374017,1,1,3,8045,329,141
1374024,1,1,2,8045,329,141
1374026,1,1,1,8045,329,141
1374035,0,1,1,8045,329,141
1374528,0,1,1,8046,328,141
1374706,0,1,0,8046,328,142
1374777,0,1,0,8047,327,142
1377981,0,1,0,8048,326,142
1378380,0,1,0,8049,325,142
1378539,0,1,0,8050,324,142
1379843,0,1,0,8051,323,142
1380284,0,1,0,8052,322,142
1383156,0,1,0,8053,321,142
1383386,0,1,0,8054,320,142
1383525,0,1,0,8055,319,142
1384700,0,1,0,8056,318,142
1385009,0,1,0,8057,317,142
1385873,0,1,0,8058,316,142
1385901,0,1,0,8059,315,142
1386432,0,1,0,8060,314,142
1387512,0,1,0,8061,313,142
1388341,0,1,0,8062,312,142
1389299,0,1,0,8063,311,142
1390513,0,1,0,8064,310,142
1393279,1,1,0,8064,310,142
1393283,1,1,1,8062,311,142
1393290,0,1,1,8062,311,142
1394288,0,1,1,8063,310,142
1394933,0,1,1,8064,309,142
1396007,0,1,0,8064,309,143
1397383,0,1,0,8065,308,143
1398573,0,1,0,8066,307,143
1398716,0,1,0,8067,306,143
1400014,0,1,0,8068,305,143
1400285,0,1,0,8069,304,143
1403394,0,1,0,8070,303,143
1403444,0,1,0,8071,302,143
1404118,0,1,0,8072,301,143
1404857,0,1,0,8073,300,143
1405102,0,1,0,8074,299,143
1405975,0,1,0,8075,298,143
1407658,0,1,0,8076,297,143
1408186,0,1,0,8077,296,143
1408519,1,1,0,8077,296,143
1408520,1,1,1,8075,297,143
1408527,1,1,2,8073,298,143
1408531,1,1,3,8071,299,143
1408532,1,1,2,8071,299,143
1408536,1,1,3,8069,300,143
1408539,1,1,2,8069,300,143
1408543,1,1,3,8067,301,143
1408544,1,1,4,8065,302,143
1408553,1,1,3,8065,302,143
1408557,1,1,4,8063,303,143
1408559,1,1,3,8063,303,143
1408560,1,1,2,8063,303,143
1408571,1,1,3,8061,304,143
1408573,1,1,4,8059,305,143
1408577,1,1,5,8057,306,143
1408590,1,1,6,8055,307,143
1408592,1,1,7,8053,308,143
1408603,1,1,6,8053,308,143
1408612,1,1,7,8051,309,143
1408615,1,1,6,8051,309,143
1408618,0,1,6,8051,309,143
1408619,0,1,5,8051,309,143
1408621,0,1,4,8051,309,143
1408633,0,1,3,8051,309,143
1408638,0,1,2,8051,309,143
1408640,0,1,1,8051,309,143
1408780,0,1,0,8051,309,144
1410103,0,1,0,8052,308,144
1410160,0,1,0,8053,307,144
1411417,0,1,0,8054,306,144
1412216,0,1,0,8055,305,144
1412512,0,1,0,8056,304,144
1412805,0,1,0,8057,303,144
1412940,0,1,0,8058,302,144
1415159,0,1,0,8059,301,144
1416669,0,1,0,8060,300,144
1416948,0,1,0,8061,299,144
1417685,0,1,0,8062,298,144
1417827,0,1,0,8063,297,144
1418823,0,1,0,8064,296,144
1419757,0,1,0,8065,295,144
1420982,0,1,0,8066,294,144
1421006,0,1,0,8067,293,144
1423496,0,1,0,8068,292,144
1424205,0,1,0,8069,291,144
1424387,1,1,0,8069,291,144
1424388,1,1,1,8067,292,144
1424396,1,1,2,8065,293,144
1424409,1,1,3,8063,294,144
1424412,1,1,4,8061,295,144
1424414,1,1,3,8061,295,144
1424416,1,1,4,8059,296,144
1424425,1,1,3,8059,296,144
1424431,1,1,2,8059,296,144
1424443,1,1,3,8057,297,144
1424446,1,1,4,8055,298,144
1424449,1,1,5,8053,299,144
1424462,1,1,6,8051,300,144
1424471,1,1,5,8051,300,144
1424485,1,1,6,8049,301,144
1424487,1,1,7,8047,302,144
1424490,1,1,6,8047,302,144
1424498,1,1,7,8045,303,144
1424499,1,1,6,8045,303,144
1424509,1,1,5,8045,303,144
1424510,1,1,4,8045,303,144
1424511,1,1,5,8043,304,144
1424514,1,1,6,8041,305,144
1424535,1,1,7,8039,306,144
1424537,1,1,6,8039,306,144
1424539,1,1,7,8037,307,144
1424542,1,1,8,8035,308,144
1424555,1,1,9,8033,309,144
1424567,1,1,10,8031,310,144
1424570,0,1,10,8031,310,144
1424573,0,1,9,8031,310,145
1424580,0,1,8,8031,310,145
1424601,0,1,7,8031,310,145
1424606,0,1,6,8031,310,145
1424612,0,1,5,8031,310,145
1424615,0,1,4,8031,310,145
1424633,0,1,3,8031,310,145
1424666,0,1,2,8031,310,145
1424678,0,1,1,8031,310,145
1425026,0,1,1,8032,309,145
1425653,0,1,1,8033,308,145
1426247,0,1,0,8033,308,146
1428598,0,1,0,8034,307,146
1429211,0,1,0,8035,306,146
1431932,0,1,0,8036,305,146
1432349,0,1,0,8037,304,146
1432859,0,1,0,8038,303,146
1432966,0,1,0,8039,302,146
1433320,0,1,0,8040,301,146
1437057,0,1,0,8041,300,146
1437390,0,1,0,8042,299,146
1437690,0,1,0,8043,298,146
1438990,0,1,0,8044,297,146
1439739,0,1,0,8045,296,146
1439938,0,1,0,8046,295,146
1441398,0,1,0,8047,294,146
1441519,0,1,0,8048,293,146
1444574,0,1,0,8049,292,146
1444735,0,1,0,8050,291,146
1445038,1,1,0,8050,291,146
1445040,1,1,1,8048,292,146
1445047,1,1,2,8046,293,146
1445048,1,1,3,8044,294,146
1445055,1,1,2,8044,294,146
1445058,1,1,3,8042,295,146
1445065,1,1,2,8042,295,146
1445067,1,1,1,8042,295,146
1445075,0,1,1,8042,295,146
1445088,0,1,0,8042,295,147
1445207,0,1,0,8043,294,147
1446006,0,1,0,8044,293,147
1446795,1,1,0,8044,293,147
1446803,1,1,1,8042,294,147
1446812,1,1,2,8040,295,147
1446813,1,1,3,8038,296,147
1446819,1,1,2,8038,296,147
1446825,1,1,1,8038,296,147
1446847,1,1,2,8036,297,147
1446849,1,1,3,8034,298,147
1446858,1,1,4,8032,299,147
1446866,1,1,3,8032,299,147
1446871,1,1,4,8030,300,147
1446876,1,1,5,8028,301,147
1446877,1,1,6,8026,302,147
1446883,1,1,7,8024,303,147
1446885,1,1,8,8022,304,147
1446887,1,1,7,8022,304,147
1446889,1,1,6,8022,304,147
1446891,1,1,7,8020,305,147
1446897,1,1,8,8018,306,147
1446904,1,1,9,8016,307,147
1446905,1,1,10,8014,308,147
1446906,1,1,9,8014,308,147
1446907,1,1,8,8014,308,147
1446909,1,1,7,8014,308,147
1446912,1,1,8,8012,309,147
1446922,1,1,9,8010,310,147
1446929,1,1,10,8008,311,147
1446931,1,1,11,8006,312,147
1446947,1,1,10,8006,312,147
1446951,1,1,11,8004,313,147
1446956,0,1,11,8004,313,147
1446987,0,1,10,8004,313,147
1446996,0,1,9,8004,313,147
1447007,0,1,8,8004,313,147
1447013,0,1,7,8004,313,147
1447021,0,1,6,8004,313,147
1447027,0,1,5,8004,313,147
1447028,0,1,4,8004,313,147
1447051,0,1,3,8004,313,147
1447064,0,1,2,8004,313,147
1447065,0,1,1,8004,313,147
1448127,0,1,1,8005,312,147
1448743,0,1,1,8006,311,147
1449462,1,1,1,8006,311,147
1449490,1,1,2,8004,312,147
1449493,1,1,1,8004,312,147
1449502,1,1,2,8002,313,147
1449504,1,1,1,8002,313,147
1449522,1,1,2,8000,314,147
1449523,1,1,1,8000,314,147
1449525,1,1,2,7998,315,147
1449529,1,1,1,7998,315,147
1449532,1,1,2,7996,316,147
1449541,1,1,1,7996,316,147
1449545,0,1,1,7996,316,147
1449908,1,1,1,7996,316,147
1449914,1,1,2,7994,317,147
1449916,1,1,1,7994,317,147
1449919,1,1,2,7992,318,147
1449923,1,1,3,7990,319,147
1449929,1,1,4,7988,320,147
1449933,1,1,5,7986,321,147
1449936,1,1,6,7984,322,147
1449941,1,1,7,7982,323,147
1449942,1,1,8,7980,324,147
1449947,1,1,7,7980,324,147
1449949,1,1,8,7978,325,147
1449950,1,1,7,7978,325,147
1449953,0,1,7,7978,325,147
1449957,0,1,6,7978,325,147
1449967,0,1,5,7978,325,147
1449969,0,1,4,7978,325,147
1449977,0,1,3,7978,325,147
1449996,0,1,2,7978,325,147
1449997,0,1,1,7978,325,147
1450071,0,1,1,7979,324,147
1451119,0,1,1,7980,323,147
1451326,0,1,0,7980,323,148
1451518,0,1,0,7981,322,148
1453938,0,1,0,7982,321,148
1457605,0,1,0,7983,320,148
1458342,0,1,0,7984,319,148
1458946,0,1,0,7985,318,148
1459396,0,1,0,7986,317,148
1459402,0,1,0,7987,316,148
1461859,0,1,0,7988,315,148
1462205,0,1,0,7989,314,148
1462485,0,1,0,7990,313,148
1466116,0,1,0,7991,312,148
1468221,0,1,0,7992,311,148
1468488,0,1,0,7993,310,148
1469021,0,1,0,7994,309,148
1469103,0,1,0,7995,308,148
1469262,0,1,0,7996,307,148
1469429,0,1,0,7997,306,148
1469504,1,1,0,7997,306,148
1469521,1,1,1,7995,307,148
1469536,1,1,2,7993,308,148
1469541,1,1,3,7991,309,148
1469543,1,1,4,7989,310,148
1469547,1,1,5,7987,311,148
1469550,1,1,4,7987,311,148
1469551,1,1,5,7985,312,148
1469553,1,1,6,7983,313,148
1469559,0,1,6,7983,313,148
1469565,0,1,5,7983,313,148
1469579,0,1,4,7983,313,148
1469581,0,1,3,7983,313,148
1469589,0,1,3,7984,312,148
1469591,0,1,2,7984,312,148
1469596,0,1,1,7984,312,148
1469975,0,1,0,7984,312,149
1470020,0,1,0,7985,311,149
1470257,0,1,0,7986,310,149
1470918,0,1,0,7987,309,149
1472492,0,1,0,7988,308,149
1473075,0,1,0,7989,307,149
1473190,1,1,0,7989,307,149
1473207,1,1,1,7987,308,149
1473208,1,1,2,7985,309,149
1473212,1,1,1,7985,309,149
1473219,1,1,2,7983,310,149
1473222,1,1,1,7983,310,149
1473231,1,1,2,7981,311,149
1473238,1,1,1,7981,311,149
1473242,1,1,2,7979,312,149
1473252,1,1,3,7977,313,149
1473254,1,1,4,7975,314,149
1473256,1,1,3,7975,314,149
1473260,1,1,4,7973,315,149
1473261,1,1,5,7971,316,149
1473268,1,1,6,7969,317,149
1473279,1,1,7,7967,318,149
1473285,1,1,6,7967,318,149
1473287,1,1,7,7965,319,149
1473291,1,1,8,7963,320,149
1473294,0,1,8,7963,320,149
1473301,0,1,7,7963,320,149
1473303,0,1,6,7963,320,149
1473308,0,1,5,7963,320,149
1473333,0,1,4,7963,320,149
1473343,0,1,3,7963,320,149
1473346,0,1,3,7964,319,149
1473351,0,1,2,7964,319,149
1473358,0,1,1,7964,319,149
1473418,0,1,0,7964,319,150
1475195,0,1,0,7965,318,150
1475413,0,1,0,7966,317,150
1475728,0,1,0,7967,316,150
1476720,0,1,0,7968,315,150
1476882,0,1,0,7969,314,150
1477091,0,1,0,7970,313,150
1477238,0,1,0,7971,312,150
1477878,0,1,0,7972,311,150
1477929,0,1,0,7973,310,150
1477989,0,1,0,7974,309,150
1481414,0,1,0,7975,308,150
1482296,1,1,0,7975,308,150
1482302,1,1,1,7973,309,150
1482306,1,1,2,7971,310,150
1482309,1,1,3,7969,311,150
1482313,1,1,2,7969,311,150
1482318,1,1,3,7967,312,150
1482323,1,1,4,7965,313,150
1482327,1,1,5,7963,314,150
1482329,1,1,6,7961,315,150
1482338,1,1,7,7959,316,150
1482339,1,1,6,7959,316,150
1482341,1,1,7,7957,317,150
1482364,1,1,8,7955,318,150
